ExperimentName	Subject	Session	AgeRange	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	GoodBye.FinishTime	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	PleaseRest.ActionDelay	PleaseRest.ActionTime	PleaseRest.CustomOffsetTime	PleaseRest.CustomOnsetTime	PleaseRest.Duration	PleaseRest.FinishTime	PleaseRest.OffsetDelay	PleaseRest.OffsetTime	PleaseRest.OnsetDelay	PleaseRest.OnsetTime	PleaseRest.OnsetToOnsetTime	PleaseRest.PendingInputMasks	PleaseRest.PreRelease	PleaseRest.StartTime	PleaseRest.TargetOffsetTime	PleaseRest.TargetOnsetTime	PleaseRest.TimingMode	Procedure[Block]	RunList	RunList.Cycle	RunList.Sample	Running[Block]	ScannerTrigger.OffsetTime	ScannerTrigger.RESP	ScannerTrigger.RTTime	ScannerTrigger.StartTime	Trial	BlockNumber	Doors.ACC	Doors.CRESP	Doors.DurationError	Doors.OnsetDelay	Doors.OnsetTime	Doors.OnsetToOnsetTime	Doors.RESP	Doors.RT	Doors.RTTime	Fixation1.DurationError	Fixation1.OffsetTime	Fixation1.OnsetDelay	Fixation1.OnsetTime	Fixation1.OnsetToOnsetTime	Fixation2.ACC	Fixation2.ActionDelay	Fixation2.ActionTime	Fixation2.CRESP	Fixation2.CustomOffsetTime	Fixation2.CustomOnsetTime	Fixation2.Duration	Fixation2.DurationError	Fixation2.FinishTime	Fixation2.OffsetDelay	Fixation2.OffsetTime	Fixation2.OnsetDelay	Fixation2.OnsetTime	Fixation2.OnsetToOnsetTime	Fixation2.PendingInputMasks	Fixation2.PreRelease	Fixation2.RESP	Fixation2.RT	Fixation2.RTTime	Fixation2.StartTime	Fixation2.Tag	Fixation2.TargetOffsetTime	Fixation2.TargetOnsetTime	Fixation2.TimingMode	FollowWinLoss	Image	ITI	ITI.Duration	ITI.DurationError	ITI.OffsetTime	ITI.OnsetDelay	ITI.OnsetTime	ITI.OnsetToOnsetTime	Outcome.ACC	Outcome.ActionDelay	Outcome.ActionTime	Outcome.CRESP	Outcome.CustomOffsetTime	Outcome.CustomOnsetTime	Outcome.Duration	Outcome.DurationError	Outcome.FinishTime	Outcome.OffsetDelay	Outcome.OffsetTime	Outcome.OnsetDelay	Outcome.OnsetTime	Outcome.OnsetToOnsetTime	Outcome.PendingInputMasks	Outcome.PreRelease	Outcome.RESP	Outcome.RT	Outcome.RTTime	Outcome.StartTime	Outcome.Tag	Outcome.TargetOffsetTime	Outcome.TargetOnsetTime	Outcome.TimingMode	Procedure[Trial]	RunBlock1	RunBlock1.Cycle	RunBlock1.Sample	RunBlock2	RunBlock2.Cycle	RunBlock2.Sample	RunLoseWin	Running[Trial]	RunWinLose	TrialListPickLoss	TrialListPickWin	TrialType
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	1	0	385266	0	0	5000	390266	0	390266	12	385266	0	0	0	385156	390266	385254	0	RunLoseWin	1	1	1	RunList	112718	t	112717	100927	29	2	1		0	0	348054	3012		0	0	0	347954	0	347454	600	0	0	351066		0	0	600	-12	351554	0	351554	12	351066	600	0	100		0	0	350954	fix+	351554	351054	1	lossfollowwin	Line.bmp	1100	1100	-11	353654	11	352665	0	0	0	351666		0	0	1000	-12	352554	0	352554	12	351666	999	0	100		0	0	351554		352554	351654	1	PrizeProc	29	1	29				RunLoseWin	RunBlock1			12	loss
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	1	0	385266	0	0	5000	390266	0	390266	12	385266	0	0	0	385156	390266	385254	0	RunLoseWin	1	1	1	RunList	112718	t	112717	100927	30	2	1		-4	4	354358	2999		0	0	-4	354254	4	353758	600	0	0	357357		0	0	600	-3	357854	0	357854	3	357357	600	0	100		0	0	357254	fix+	357854	357354	1	winfollowloss	UpArrow.bmp	5300	5300	-2	364154	2	358956	0	0	0	357957		0	0	1000	-3	358854	0	358854	3	357957	999	0	100		0	0	357854		358854	357954	1	PrizeProc	30	1	30				RunLoseWin	RunBlock1			13	win
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	1	0	385266	0	0	5000	390266	0	390266	12	385266	0	0	0	385156	390266	385254	0	RunLoseWin	1	1	1	RunList	112718	t	112717	100927	31	2	1		-6	6	364860	2999		0	0	-7	364754	7	364261	599	0	0	367859		0	0	600	-5	368354	0	368354	5	367859	600	0	100		0	0	367754	fix+	368354	367854	1	lossfollowwin	Line.bmp	5300	5300	-5	374654	5	369459	0	0	0	368459		0	0	1000	-5	369354	0	369354	5	368459	1000	0	100		0	0	368354		369354	368454	1	PrizeProc	31	1	31				RunLoseWin	RunBlock1			14	loss
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	1	0	385266	0	0	5000	390266	0	390266	12	385266	0	0	0	385156	390266	385254	0	RunLoseWin	1	1	1	RunList	112718	t	112717	100927	32	2	1		-9	9	375363	2999		0	0	-9	375254	9	374763	600	0	0	378362		0	0	600	-8	378854	0	378854	8	378362	600	0	100		0	0	378254	fix+	378854	378354	1	lossfollowloss	Line.bmp	5300	5300	-20	385154	20	379974	0	0	0	378962		0	0	1000	-8	379854	0	379854	8	378962	1012	0	100		0	0	378854		379854	378954	1	PrizeProc	32	1	32				RunLoseWin	RunBlock1			15	loss
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	1	1																																																																								PrizeInstructionProc				1	1	1		RunBlock2	RunWinLose			
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	2	1	1		-11	11	418133	2998		0	0	-11	418022	11	417533	600	0	0	421131		0	0	600	-9	421622	0	421622	9	421131	600	0	100		0	0	421022	fix+	421622	421122	1	blockstart	UpArrow.bmp	1100	1100	-22	423722	22	422744	0	0	0	421731		0	0	1000	-9	422622	0	422622	9	421731	1013	0	100		0	0	421622		422622	421722	1	PrizeProc				2	1	2		RunBlock2	RunWinLose		16	win
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	3	1	1		-1	1	424423	2999		0	0	-2	424322	2	423824	599	0	0	427422		0	0	600	0	427922	0	427922	0	427422	600	0	100		0	0	427322	fix+	427922	427422	1	lossfollowwin	Line.bmp	3200	3200	-13	432122	13	429035	0	0	0	428022		0	0	1000	0	428922	0	428922	0	428022	1013	0	100		0	0	427922		428922	428022	1	PrizeProc				3	1	3		RunBlock2	RunWinLose		17	loss
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	4	1	1		-11	11	432833	2999		0	0	-12	432722	12	432234	599	0	0	435832		0	0	600	-10	436322	0	436322	10	435832	600	0	100		0	0	435722	fix+	436322	435822	1	winfollowloss	UpArrow.bmp	5300	5300	-23	442622	23	437445	0	0	0	436432		0	0	1000	-10	437322	0	437322	10	436432	1013	0	100		0	0	436322		437322	436422	1	PrizeProc				4	1	4		RunBlock2	RunWinLose		18	win
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	5	1	1		-1	1	443323	3012		0	0	-1	443222	1	442723	600	0	0	446335		0	0	600	-13	446822	0	446822	13	446335	600	0	100		0	0	446222	fix+	446822	446322	1	winfollowwin	UpArrow.bmp	5300	5300	-25	453122	25	447947	0	0	0	446935		0	0	1000	-13	447822	0	447822	13	446935	1012	0	100		0	0	446822		447822	446922	1	PrizeProc				5	1	5		RunBlock2	RunWinLose		19	win
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	6	1	1		-3	3	453825	2999		0	0	-3	453722	3	453225	600	0	0	456824		0	0	600	-2	457322	0	457322	2	456824	600	0	100		0	0	456722	fix+	457322	456822	1	winfollowwin	UpArrow.bmp	5300	5300	-1	463622	1	458423	0	0	0	457424		0	0	1000	-2	458322	0	458322	2	457424	999	0	100		0	0	457322		458322	457422	1	PrizeProc				6	1	6		RunBlock2	RunWinLose		20	win
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	7	1	1		-6	6	464328	2998		0	0	-6	464222	6	463728	600	0	0	467326		0	0	600	-4	467822	0	467822	4	467326	600	0	100		0	0	467222	fix+	467822	467322	1	winfollowwin	UpArrow.bmp	3200	3200	-4	472022	4	468926	0	0	0	467926		0	0	1000	-4	468822	0	468822	4	467926	1000	0	100		0	0	467822		468822	467922	1	PrizeProc				7	1	7		RunBlock2	RunWinLose		21	win
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	8	1	1		-2	2	472724	2999		0	0	-2	472622	2	472124	600	0	0	475723		0	0	600	-1	476222	0	476222	1	475723	600	0	100		0	0	475622	fix+	476222	475722	1	lossfollowwin	Line.bmp	1100	1100	0	478322	0	477322	0	0	0	476323		0	0	1000	-1	477222	0	477222	1	476323	999	0	100		0	0	476222		477222	476322	1	PrizeProc				8	1	8		RunBlock2	RunWinLose		22	loss
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	9	1	1		-6	6	479028	2999		0	0	-7	478922	7	478429	599	0	0	482027		0	0	600	-5	482522	0	482522	5	482027	600	0	100		0	0	481922	fix+	482522	482022	1	lossfollowloss	Line.bmp	3200	3200	-18	486722	18	483640	0	0	0	482627		0	0	1000	-5	483522	0	483522	5	482627	1013	0	100		0	0	482522		483522	482622	1	PrizeProc				9	1	9		RunBlock2	RunWinLose		23	loss
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	10	1	1		-3	3	487425	2999		0	0	-3	487322	3	486825	600	0	0	490424		0	0	600	-2	490922	0	490922	2	490424	600	0	100		0	0	490322	fix+	490922	490422	1	winfollowloss	UpArrow.bmp	3200	3200	-1	495122	1	492023	0	0	0	491024		0	0	1000	-2	491922	0	491922	2	491024	999	0	100		0	0	490922		491922	491022	1	PrizeProc				10	1	10		RunBlock2	RunWinLose		24	win
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	11	1	1		0	0	495822	3012		0	0	0	495722	0	495222	600	0	0	498834		0	0	600	-12	499322	0	499322	12	498834	600	0	100		0	0	498722	fix+	499322	498822	1	lossfollowwin	Line.bmp	1100	1100	-11	501422	11	500433	0	0	0	499434		0	0	1000	-12	500322	0	500322	12	499434	999	0	100		0	0	499322		500322	499422	1	PrizeProc				11	1	11		RunBlock2	RunWinLose		25	loss
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	12	1	1		-4	4	502126	2999		0	0	-4	502022	4	501526	600	0	0	505125		0	0	600	-3	505622	0	505622	3	505125	600	0	100		0	0	505022	fix+	505622	505122	1	lossfollowloss	Line.bmp	1100	1100	-2	507722	2	506724	0	0	0	505725		0	0	1000	-3	506622	0	506622	3	505725	999	0	100		0	0	505622		506622	505722	1	PrizeProc				12	1	12		RunBlock2	RunWinLose		26	loss
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	13	1	1		-8	8	508430	2999		0	0	-8	508322	8	507830	600	0	0	511429		0	0	600	-7	511922	0	511922	7	511429	600	0	100		0	0	511322	fix+	511922	511422	1	lossfollowloss	Line.bmp	1100	1100	-6	514022	6	513028	0	0	0	512029		0	0	1000	-7	512922	0	512922	7	512029	999	0	100		0	0	511922		512922	512022	1	PrizeProc				13	1	13		RunBlock2	RunWinLose		27	loss
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	14	1	1		-12	12	514734	2999		0	0	-12	514622	12	514134	600	0	0	517733		0	0	600	-11	518222	0	518222	11	517733	600	0	100		0	0	517622	fix+	518222	517722	1	lossfollowloss	Line.bmp	5300	5300	-24	524522	24	519346	0	0	0	518333		0	0	1000	-11	519222	0	519222	11	518333	1013	0	100		0	0	518222		519222	518322	1	PrizeProc				14	1	14		RunBlock2	RunWinLose		28	loss
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	15	1	1		-1	1	525223	2999		0	0	-2	525122	2	524624	599	0	0	528222		0	0	600	0	528722	0	528722	0	528222	600	0	100		0	0	528122	fix+	528722	528222	1	winfollowloss	UpArrow.bmp	5300	5300	0	535022	0	529822	0	0	0	528822		0	0	1000	0	529722	0	529722	0	528822	1000	0	100		0	0	528722		529722	528822	1	PrizeProc				15	1	15		RunBlock2	RunWinLose		29	win
