\\tu\cla\Jarcho\STUDIES\Social_Doors\College_Social_Doors\Data\CompletedData\S4069_BN\social\SPADE_Social_Doors_052318-4069-1.edat2
ExperimentName	Subject	Session	AgeRange	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	GoodBye.ActionDelay	GoodBye.ActionTime	GoodBye.CustomOffsetTime	GoodBye.CustomOnsetTime	GoodBye.Duration	GoodBye.DurationError	GoodBye.FinishTime	GoodBye.OffsetDelay	GoodBye.OffsetTime	GoodBye.OnsetDelay	GoodBye.OnsetTime	GoodBye.OnsetToOnsetTime	GoodBye.PreRelease	GoodBye.StartTime	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Version	Block	PleaseRest.ActionDelay	PleaseRest.ActionTime	PleaseRest.CustomOffsetTime	PleaseRest.CustomOnsetTime	PleaseRest.Duration	PleaseRest.DurationError	PleaseRest.FinishTime	PleaseRest.OffsetDelay	PleaseRest.OffsetTime	PleaseRest.OnsetDelay	PleaseRest.OnsetTime	PleaseRest.OnsetToOnsetTime	PleaseRest.PendingInputMasks	PleaseRest.PreRelease	PleaseRest.StartTime	PleaseRest.TargetOffsetTime	PleaseRest.TargetOnsetTime	PleaseRest.TimingMode	Procedure[Block]	RunListA	RunListA.Cycle	RunListA.Sample	Running[Block]	ScannerTriggerA.OffsetTime	ScannerTriggerA.RESP	ScannerTriggerA.RTTime	ScannerTriggerA.StartTime	Trial	BlockNumber	DislikeInstructions.ActionDelay	DislikeInstructions.ActionTime	DislikeInstructions.CustomOffsetTime	DislikeInstructions.CustomOnsetTime	DislikeInstructions.Duration	DislikeInstructions.DurationError	DislikeInstructions.FinishTime	DislikeInstructions.OffsetDelay	DislikeInstructions.OffsetTime	DislikeInstructions.OnsetDelay	DislikeInstructions.OnsetTime	DislikeInstructions.OnsetToOnsetTime	DislikeInstructions.PendingInputMasks	DislikeInstructions.PreRelease	DislikeInstructions.RESP	DislikeInstructions.StartTime	Faces.ACC	Faces.CRESP	Faces.DurationError	Faces.OnsetDelay	Faces.OnsetTime	Faces.OnsetToOnsetTime	Faces.RESP	Faces.RT	Faces.RTTime	Fixation1.DurationError	Fixation1.OffsetTime	Fixation1.OnsetDelay	Fixation1.OnsetTime	Fixation1.OnsetToOnsetTime	Fixation2.DurationError	Fixation2.OffsetTime	Fixation2.OnsetDelay	Fixation2.OnsetTime	Fixation2.OnsetToOnsetTime	FollowWinLoss	Image	ITI	ITI.DurationError	ITI.OffsetTime	ITI.OnsetDelay	ITI.OnsetTime	ITI.OnsetToOnsetTime	LeftFace	LikeInstructions.ActionDelay	LikeInstructions.ActionTime	LikeInstructions.CustomOffsetTime	LikeInstructions.CustomOnsetTime	LikeInstructions.Duration	LikeInstructions.DurationError	LikeInstructions.FinishTime	LikeInstructions.OffsetTime	LikeInstructions.OnsetDelay	LikeInstructions.OnsetTime	LikeInstructions.OnsetToOnsetTime	LikeInstructions.RESP	LikeInstructions.RT	Outcome.ACC	Outcome.ActionDelay	Outcome.ActionTime	Outcome.CRESP	Outcome.CustomOffsetTime	Outcome.CustomOnsetTime	Outcome.Duration	Outcome.DurationError	Outcome.FinishTime	Outcome.OffsetDelay	Outcome.OffsetTime	Outcome.OnsetDelay	Outcome.OnsetTime	Outcome.OnsetToOnsetTime	Outcome.PendingInputMasks	Outcome.PreRelease	Outcome.RESP	Outcome.RT	Outcome.RTTime	Outcome.StartTime	Outcome.Tag	Outcome.TargetOffsetTime	Outcome.TargetOnsetTime	Outcome.TimingMode	Procedure[Trial]	RightFace	RunBlockA1	RunBlockA1.Cycle	RunBlockA1.Sample	RunBlockA2	RunBlockA2.Cycle	RunBlockA2.Sample	RunLoseWin	Running[Trial]	RunWinLose	TrialListDislikeA	TrialListLikeA	TrialType
SPADE_Social_Doors_052318	4069	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">94238626977</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Social_Doors_052318-4069-1	75.031	1.0.0.297	0	666614	0	0	5000	0	671614	0	671614	11	666614	0	0	661604	1	-249968060	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:28:19 PM	15:28:19	2.0.10.252	VersionA	1	0	368256	0	0	5000	0	368256	0	368256	5	368256	0	0	-1	368152	368256	368251	0	RunWinLoseA	2	1	1	RunListA	95715	t	95715	82261	11	1																	0		-3	3	185344	2999	b	2056	187400	-4	185241	4	184745	599	-2	188841	2	188343	600	winfollowwin	UpArrow.bmp	1100	-15	190941	15	189956	0	F45.jpg														0	0	188943		0	0	1000	-2	189841	0	189841	2	188943	1013	0	100		0	0	188841		189841	188941	1	LikeProc	F71.jpg				11	1	11		RunBlockA2	RunWinLose		10	win
SPADE_Social_Doors_052318	4069	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">94238626977</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Social_Doors_052318-4069-1	75.031	1.0.0.297	0	666614	0	0	5000	0	671614	0	671614	11	666614	0	0	661604	1	-249968060	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:28:19 PM	15:28:19	2.0.10.252	VersionA	1	0	368256	0	0	5000	0	368256	0	368256	5	368256	0	0	-1	368152	368256	368251	0	RunWinLoseA	2	1	1	RunListA	95715	t	95715	82261	12	1																	0		-7	7	191648	2999	b	1558	193206	-8	191541	8	191049	599	-6	195141	6	194647	600	winfollowwin	UpArrow.bmp	1100	-19	197241	19	196260	0	F05.jpg														0	0	195247		0	0	1000	-6	196141	0	196141	6	195247	1013	0	100		0	0	195141		196141	195241	1	LikeProc	F11.jpg				12	1	12		RunBlockA2	RunWinLose		11	win
SPADE_Social_Doors_052318	4069	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">94238626977</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Social_Doors_052318-4069-1	75.031	1.0.0.297	0	666614	0	0	5000	0	671614	0	671614	11	666614	0	0	661604	1	-249968060	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:28:19 PM	15:28:19	2.0.10.252	VersionA	1	0	368256	0	0	5000	0	368256	0	368256	5	368256	0	0	-1	368152	368256	368251	0	RunWinLoseA	2	1	1	RunListA	95715	t	95715	82261	13	1																	0		-11	11	197952	2999	g	1650	199602	-12	197841	12	197353	599	-10	201441	10	200951	600	lossfollowwin	Line.bmp	1100	-10	203541	10	202551	0	M13.jpg														0	0	201551		0	0	1000	-10	202441	0	202441	10	201551	1000	0	100		0	0	201441		202441	201541	1	LikeProc	M27.jpg				13	1	13		RunBlockA2	RunWinLose		12	loss
SPADE_Social_Doors_052318	4069	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">94238626977</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Social_Doors_052318-4069-1	75.031	1.0.0.297	0	666614	0	0	5000	0	671614	0	671614	11	666614	0	0	661604	1	-249968060	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:28:19 PM	15:28:19	2.0.10.252	VersionA	1	0	368256	0	0	5000	0	368256	0	368256	5	368256	0	0	-1	368152	368256	368251	0	RunWinLoseA	2	1	1	RunListA	95715	t	95715	82261	14	1																	0		-2	2	204243	2999	g	1511	205754	-3	204141	3	203644	599	-1	207741	1	207242	600	winfollowloss	UpArrow.bmp	5300	0	214041	0	208841	0	M29.jpg														0	0	207842		0	0	1000	-1	208741	0	208741	1	207842	999	0	100		0	0	207741		208741	207841	1	LikeProc	M87.jpg				14	1	14		RunBlockA2	RunWinLose		13	win
SPADE_Social_Doors_052318	4069	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">94238626977</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Social_Doors_052318-4069-1	75.031	1.0.0.297	0	666614	0	0	5000	0	671614	0	671614	11	666614	0	0	661604	1	-249968060	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:28:19 PM	15:28:19	2.0.10.252	VersionA	1	0	368256	0	0	5000	0	368256	0	368256	5	368256	0	0	-1	368152	368256	368251	0	RunWinLoseA	2	1	1	RunListA	95715	t	95715	82261	15	1																	0		-5	5	214746	2998	b	1297	216043	-5	214641	5	214146	600	-3	218241	3	217744	600	lossfollowwin	Line.bmp	5300	-3	224541	3	219344	0	M35.jpg														0	0	218344		0	0	1000	-3	219241	0	219241	3	218344	1000	0	100		0	0	218241		219241	218341	1	LikeProc	M03.jpg				15	1	15		RunBlockA2	RunWinLose		14	loss
SPADE_Social_Doors_052318	4069	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">94238626977</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Social_Doors_052318-4069-1	75.031	1.0.0.297	0	666614	0	0	5000	0	671614	0	671614	11	666614	0	0	661604	1	-249968060	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:28:19 PM	15:28:19	2.0.10.252	VersionA	1	0	368256	0	0	5000	0	368256	0	368256	5	368256	0	0	-1	368152	368256	368251	0	RunWinLoseA	2	1	1	RunListA	95715	t	95715	82261	16	1																	0		-7	7	225248	2999	g	1654	226902	-7	225141	7	224648	600	-6	228741	6	228247	600	lossfollowloss	Line.bmp	5300	-18	235041	18	229859	0	F73.jpg														0	0	228847		0	0	1000	-6	229741	0	229741	6	228847	1012	0	100		0	0	228741		229741	228841	1	LikeProc	F55.jpg				16	1	16		RunBlockA2	RunWinLose		15	loss
SPADE_Social_Doors_052318	4069	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">94238626977</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Social_Doors_052318-4069-1	75.031	1.0.0.297	0	666614	0	0	5000	0	671614	0	671614	11	666614	0	0	661604	1	-249968060	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:28:19 PM	15:28:19	2.0.10.252	VersionA	1	0	368256	0	0	5000	0	368256	0	368256	5	368256	0	0	-1	368152	368256	368251	0	RunWinLoseA	2	1	1	RunListA	95715	t	95715	82261	17	2	0	235151	0	0	5000	0	235151	0	235151	10	235151	0	0	-1	t	235043																																																																		DislikeInstructionProc					17	1	17		RunBlockA2	RunWinLose			
SPADE_Social_Doors_052318	4069	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">94238626977</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Social_Doors_052318-4069-1	75.031	1.0.0.297	0	666614	0	0	5000	0	671614	0	671614	11	666614	0	0	661604	1	-249968060	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:28:19 PM	15:28:19	2.0.10.252	VersionA	1	0	368256	0	0	5000	0	368256	0	368256	5	368256	0	0	-1	368152	368256	368251	0	RunWinLoseA	2	1	1	RunListA	95715	t	95715	82261	18	2																	0		-11	11	240762	2998	g	1729	242491	-11	240651	11	240162	600	-9	244251	9	243760	600	blockstart	Line.bmp	3200	-9	248451	9	245360	0	M45.jpg														0	0	244360		0	0	1000	-9	245251	0	245251	9	244360	1000	0	100		0	0	244251		245251	244351	1	DislikeProc	M105.jpg				18	1	18		RunBlockA2	RunWinLose	1		loss
SPADE_Social_Doors_052318	4069	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">94238626977</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Social_Doors_052318-4069-1	75.031	1.0.0.297	0	666614	0	0	5000	0	671614	0	671614	11	666614	0	0	661604	1	-249968060	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:28:19 PM	15:28:19	2.0.10.252	VersionA	1	0	368256	0	0	5000	0	368256	0	368256	5	368256	0	0	-1	368152	368256	368251	0	RunWinLoseA	2	1	1	RunListA	95715	t	95715	82261	19	2																	0		-7	7	249158	2999	b	1923	251081	-7	249051	7	248558	600	-6	252651	6	252157	600	winfollowloss	DownArrow.bmp	3200	-19	256851	19	253770	0	M01.jpg														0	0	252757		0	0	1000	-6	253651	0	253651	6	252757	1013	0	100		0	0	252651		253651	252751	1	DislikeProc	M119.jpg				19	1	19		RunBlockA2	RunWinLose	2		win
SPADE_Social_Doors_052318	4069	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">94238626977</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Social_Doors_052318-4069-1	75.031	1.0.0.297	0	666614	0	0	5000	0	671614	0	671614	11	666614	0	0	661604	1	-249968060	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:28:19 PM	15:28:19	2.0.10.252	VersionA	1	0	368256	0	0	5000	0	368256	0	368256	5	368256	0	0	-1	368152	368256	368251	0	RunWinLoseA	2	1	1	RunListA	95715	t	95715	82261	20	2																	0		-4	4	257555	2999	g	1592	259147	-4	257451	4	256955	600	-3	261051	3	260554	599	lossfollowwin	Line.bmp	3200	-2	265251	2	262153	0	M53.jpg														0	0	261153		0	0	1000	-2	262051	0	262051	2	261153	1000	0	100		0	0	261051		262051	261151	1	DislikeProc	M75.jpg				20	1	20		RunBlockA2	RunWinLose	3		loss
SPADE_Social_Doors_052318	4069	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">94238626977</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Social_Doors_052318-4069-1	75.031	1.0.0.297	0	666614	0	0	5000	0	671614	0	671614	11	666614	0	0	661604	1	-249968060	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:28:19 PM	15:28:19	2.0.10.252	VersionA	1	0	368256	0	0	5000	0	368256	0	368256	5	368256	0	0	-1	368152	368256	368251	0	RunWinLoseA	2	1	1	RunListA	95715	t	95715	82261	21	2																	0		0	0	265951	3012	b	1744	267695	-1	265851	1	265352	599	-12	269451	12	268963	600	lossfollowloss	Line.bmp	5300	-12	275751	12	270563	0	F21.jpg														0	0	269563		0	0	1000	-12	270451	0	270451	12	269563	1000	0	100		0	0	269451		270451	269551	1	DislikeProc	F97.jpg				21	1	21		RunBlockA2	RunWinLose	4		loss
SPADE_Social_Doors_052318	4069	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">94238626977</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Social_Doors_052318-4069-1	75.031	1.0.0.297	0	666614	0	0	5000	0	671614	0	671614	11	666614	0	0	661604	1	-249968060	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:28:19 PM	15:28:19	2.0.10.252	VersionA	1	0	368256	0	0	5000	0	368256	0	368256	5	368256	0	0	-1	368152	368256	368251	0	RunWinLoseA	2	1	1	RunListA	95715	t	95715	82261	22	2																	0		-3	3	276454	2999	g	1582	278036	-3	276351	3	275854	600	-2	279951	2	279453	599	lossfollowloss	Line.bmp	5300	-14	286251	14	281065	0	F65.jpg														0	0	280052		0	0	1000	-1	280951	0	280951	1	280052	1013	0	100		0	0	279951		280951	280051	1	DislikeProc	F23.jpg				22	1	22		RunBlockA2	RunWinLose	5		loss
SPADE_Social_Doors_052318	4069	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">94238626977</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Social_Doors_052318-4069-1	75.031	1.0.0.297	0	666614	0	0	5000	0	671614	0	671614	11	666614	0	0	661604	1	-249968060	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:28:19 PM	15:28:19	2.0.10.252	VersionA	1	0	368256	0	0	5000	0	368256	0	368256	5	368256	0	0	-1	368152	368256	368251	0	RunWinLoseA	2	1	1	RunListA	95715	t	95715	82261	23	2																	0		-5	5	286956	2999	b	1661	288617	-5	286851	5	286356	600	-4	290451	4	289955	600	winfollowloss	DownArrow.bmp	5300	-17	296751	17	291568	0	F93.jpg														0	0	290555		0	0	1000	-4	291451	0	291451	4	290555	1013	0	100		0	0	290451		291451	290551	1	DislikeProc	F03.jpg				23	1	23		RunBlockA2	RunWinLose	6		win
SPADE_Social_Doors_052318	4069	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">94238626977</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Social_Doors_052318-4069-1	75.031	1.0.0.297	0	666614	0	0	5000	0	671614	0	671614	11	666614	0	0	661604	1	-249968060	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:28:19 PM	15:28:19	2.0.10.252	VersionA	1	0	368256	0	0	5000	0	368256	0	368256	5	368256	0	0	-1	368152	368256	368251	0	RunWinLoseA	2	1	1	RunListA	95715	t	95715	82261	24	2																	0		-7	7	297458	2999	b	1947	299405	-8	297351	8	296859	599	-6	300951	6	300457	600	winfollowwin	DownArrow.bmp	3200	-6	305151	6	302057	0	F51.jpg														0	0	301057		0	0	1000	-6	301951	0	301951	6	301057	1000	0	100		0	0	300951		301951	301051	1	DislikeProc	F01.jpg				24	1	24		RunBlockA2	RunWinLose	7		win
SPADE_Social_Doors_052318	4069	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">94238626977</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Social_Doors_052318-4069-1	75.031	1.0.0.297	0	666614	0	0	5000	0	671614	0	671614	11	666614	0	0	661604	1	-249968060	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:28:19 PM	15:28:19	2.0.10.252	VersionA	1	0	368256	0	0	5000	0	368256	0	368256	5	368256	0	0	-1	368152	368256	368251	0	RunWinLoseA	2	1	1	RunListA	95715	t	95715	82261	25	2																	0		-4	4	305855	2999	b	1624	307479	-4	305751	4	305255	600	-3	309351	3	308854	600	lossfollowwin	Line.bmp	1100	-15	311451	15	310466	0	F49.jpg														0	0	309454		0	0	1000	-3	310351	0	310351	3	309454	1012	0	100		0	0	309351		310351	309451	1	DislikeProc	F113.jpg				25	1	25		RunBlockA2	RunWinLose	8		loss
SPADE_Social_Doors_052318	4069	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">94238626977</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Social_Doors_052318-4069-1	75.031	1.0.0.297	0	666614	0	0	5000	0	671614	0	671614	11	666614	0	0	661604	1	-249968060	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:28:19 PM	15:28:19	2.0.10.252	VersionA	1	0	368256	0	0	5000	0	368256	0	368256	5	368256	0	0	-1	368152	368256	368251	0	RunWinLoseA	2	1	1	RunListA	95715	t	95715	82261	26	2																	0		-8	8	312159	2999	g	1401	313560	-8	312051	8	311559	600	-7	315651	7	315158	600	winfollowloss	DownArrow.bmp	1100	-6	317751	6	316757	0	F91.jpg														0	0	315758		0	0	1000	-7	316651	0	316651	7	315758	999	0	100		0	0	315651		316651	315751	1	DislikeProc	F99.jpg				26	1	26		RunBlockA2	RunWinLose	9		win
SPADE_Social_Doors_052318	4069	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">94238626977</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:28:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Social_Doors_052318-4069-1	75.031	1.0.0.297	0	666614	0	0	5000	0	671614	0	671614	11	666614	0	0	661604	1	-249968060	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:28:19 PM	15:28:19	2.0.10.252	VersionA	1	0	368256	0	0	5000	0	368256	0	368256	5	368256	0	0	-1	368152	368256	368251	0	RunWinLoseA	2	1	1	RunListA	95715	t	95715	82261	27	2																	0		-12	12	318463	2999	g	2037	320500	-12	318351	12	317863	600	-11	321951	11	321462	600	winfollowwin	DownArrow.bmp	5300	-24	328251	24	323075	0	M107.jpg														0	0	322062		0	0	1000	-11	322951	0	322951	11	322062	1013	0	100		0	0	321951		322951	322051	1	DislikeProc	M11.jpg				27	1	27		RunBlockA2	RunWinLose	10		win
