\\tu\cla\Jarcho\STUDIES\Social_Doors\College_Social_Doors\Data\CompletedData\003\social\SPADE_Social_Doors_052318-3849-1.edat2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,AgeRange,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,GoodBye.ActionDelay,GoodBye.ActionTime,GoodBye.CustomOffsetTime,GoodBye.CustomOnsetTime,GoodBye.Duration,GoodBye.DurationError,GoodBye.FinishTime,GoodBye.OffsetDelay,GoodBye.OffsetTime,GoodBye.OnsetDelay,GoodBye.OnsetTime,GoodBye.OnsetToOnsetTime,GoodBye.PreRelease,GoodBye.StartTime,Group,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Version,Block,PleaseRest.ActionDelay,PleaseRest.ActionTime,PleaseRest.CustomOffsetTime,PleaseRest.CustomOnsetTime,PleaseRest.Duration,PleaseRest.DurationError,PleaseRest.FinishTime,PleaseRest.OffsetDelay,PleaseRest.OffsetTime,PleaseRest.OnsetDelay,PleaseRest.OnsetTime,PleaseRest.OnsetToOnsetTime,PleaseRest.PendingInputMasks,PleaseRest.PreRelease,PleaseRest.StartTime,PleaseRest.TargetOffsetTime,PleaseRest.TargetOnsetTime,PleaseRest.TimingMode,Procedure[Block],RunListA,RunListA.Cycle,RunListA.Sample,Running[Block],ScannerTriggerA.OffsetTime,ScannerTriggerA.RESP,ScannerTriggerA.RTTime,ScannerTriggerA.StartTime,Trial,BlockNumber,DislikeInstructions.ActionDelay,DislikeInstructions.ActionTime,DislikeInstructions.CustomOffsetTime,DislikeInstructions.CustomOnsetTime,DislikeInstructions.Duration,DislikeInstructions.DurationError,DislikeInstructions.FinishTime,DislikeInstructions.OffsetDelay,DislikeInstructions.OffsetTime,DislikeInstructions.OnsetDelay,DislikeInstructions.OnsetTime,DislikeInstructions.OnsetToOnsetTime,DislikeInstructions.PendingInputMasks,DislikeInstructions.PreRelease,DislikeInstructions.RESP,DislikeInstructions.StartTime,Faces.ACC,Faces.CRESP,Faces.DurationError,Faces.OnsetDelay,Faces.OnsetTime,Faces.OnsetToOnsetTime,Faces.RESP,Faces.RT,Faces.RTTime,Fixation1.DurationError,Fixation1.OffsetTime,Fixation1.OnsetDelay,Fixation1.OnsetTime,Fixation1.OnsetToOnsetTime,Fixation2.DurationError,Fixation2.OffsetTime,Fixation2.OnsetDelay,Fixation2.OnsetTime,Fixation2.OnsetToOnsetTime,FollowWinLoss,Image,ITI,ITI.DurationError,ITI.OffsetTime,ITI.OnsetDelay,ITI.OnsetTime,ITI.OnsetToOnsetTime,LeftFace,LikeInstructions.ActionDelay,LikeInstructions.ActionTime,LikeInstructions.CustomOffsetTime,LikeInstructions.CustomOnsetTime,LikeInstructions.Duration,LikeInstructions.DurationError,LikeInstructions.FinishTime,LikeInstructions.OffsetTime,LikeInstructions.OnsetDelay,LikeInstructions.OnsetTime,LikeInstructions.OnsetToOnsetTime,LikeInstructions.RESP,LikeInstructions.RT,Outcome.ACC,Outcome.ActionDelay,Outcome.ActionTime,Outcome.CRESP,Outcome.CustomOffsetTime,Outcome.CustomOnsetTime,Outcome.Duration,Outcome.DurationError,Outcome.FinishTime,Outcome.OffsetDelay,Outcome.OffsetTime,Outcome.OnsetDelay,Outcome.OnsetTime,Outcome.OnsetToOnsetTime,Outcome.PendingInputMasks,Outcome.PreRelease,Outcome.RESP,Outcome.RT,Outcome.RTTime,Outcome.StartTime,Outcome.Tag,Outcome.TargetOffsetTime,Outcome.TargetOnsetTime,Outcome.TimingMode,Procedure[Trial],RightFace,RunBlockA1,RunBlockA1.Cycle,RunBlockA1.Sample,RunBlockA2,RunBlockA2.Cycle,RunBlockA2.Sample,RunLoseWin,Running[Trial],RunWinLose,TrialListDislikeA,TrialListLikeA,TrialType
SPADE_Social_Doors_052318,3849,1,18+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">116133834006</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Social_Doors_052318-3849-1,75.033,1.0.0.297,0,708379,0,0,5000,0,713379,0,713379,12,708379,0,0,703369,1,170398326,Professional,2.0.10.356,2.0.10.356,4/1/19,,19:14:42,2.0.10.252,VersionA,1,0,409113,0,0,5000,0,409113,0,409113,11,409113,0,0,-1,409003,409113,409102,0,RunLoseWinA,1,1,1,RunListA,136572,t,136572,126016,11,1,,,,,,,,,,,,,,,,,0,,0,0,219896,3012,b,1813,221709,0,219796,0,219296,600,-12,223396,12,222908,600,winfollowwin,DownArrow.bmp,5300,-24,229696,24,224520,0,M107.jpg,,,,,,,,,,,,,,0,0,223508,,0,0,1000,-12,224396,0,224396,12,223508,1012,0,100,,0,0,223396,,224396,223496,1,DislikeProc,M11.jpg,11,1,11,,,,RunLoseWin,RunBlockA1,,10,,win
SPADE_Social_Doors_052318,3849,1,18+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">116133834006</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Social_Doors_052318-3849-1,75.033,1.0.0.297,0,708379,0,0,5000,0,713379,0,713379,12,708379,0,0,703369,1,170398326,Professional,2.0.10.356,2.0.10.356,4/1/19,,19:14:42,2.0.10.252,VersionA,1,0,409113,0,0,5000,0,409113,0,409113,11,409113,0,0,-1,409003,409113,409102,0,RunLoseWinA,1,1,1,RunListA,136572,t,136572,126016,12,1,,,,,,,,,,,,,,,,,0,,-2,2,230398,2999,g,1952,232350,-2,230296,2,229798,600,-1,233896,1,233397,600,winfollowwin,DownArrow.bmp,5300,-13,240196,13,235009,0,M93.jpg,,,,,,,,,,,,,,0,0,233997,,0,0,1000,-1,234896,0,234896,1,233997,1012,0,100,,0,0,233896,,234896,233996,1,DislikeProc,M47.jpg,12,1,12,,,,RunLoseWin,RunBlockA1,,11,,win
SPADE_Social_Doors_052318,3849,1,18+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">116133834006</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Social_Doors_052318-3849-1,75.033,1.0.0.297,0,708379,0,0,5000,0,713379,0,713379,12,708379,0,0,703369,1,170398326,Professional,2.0.10.356,2.0.10.356,4/1/19,,19:14:42,2.0.10.252,VersionA,1,0,409113,0,0,5000,0,409113,0,409113,11,409113,0,0,-1,409003,409113,409102,0,RunLoseWinA,1,1,1,RunListA,136572,t,136572,126016,13,1,,,,,,,,,,,,,,,,,0,,-4,4,240900,2999,b,1847,242747,-5,240796,5,240301,599,-3,244396,3,243899,600,lossfollowwin,Line.bmp,3200,-16,248596,16,245512,0,M103.jpg,,,,,,,,,,,,,,0,0,244499,,0,0,1000,-3,245396,0,245396,3,244499,1013,0,100,,0,0,244396,,245396,244496,1,DislikeProc,M55.jpg,13,1,13,,,,RunLoseWin,RunBlockA1,,12,,loss
SPADE_Social_Doors_052318,3849,1,18+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">116133834006</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Social_Doors_052318-3849-1,75.033,1.0.0.297,0,708379,0,0,5000,0,713379,0,713379,12,708379,0,0,703369,1,170398326,Professional,2.0.10.356,2.0.10.356,4/1/19,,19:14:42,2.0.10.252,VersionA,1,0,409113,0,0,5000,0,409113,0,409113,11,409113,0,0,-1,409003,409113,409102,0,RunLoseWinA,1,1,1,RunListA,136572,t,136572,126016,14,1,,,,,,,,,,,,,,,,,0,,-1,1,249297,2999,g,1902,251199,-1,249196,1,248697,600,0,252796,0,252296,600,winfollowloss,DownArrow.bmp,1100,-26,254896,26,253922,0,F69.jpg,,,,,,,,,,,,,,0,0,252896,,0,0,1000,0,253796,0,253796,0,252896,1026,0,100,,0,0,252796,,253796,252896,1,DislikeProc,F85.jpg,14,1,14,,,,RunLoseWin,RunBlockA1,,13,,win
SPADE_Social_Doors_052318,3849,1,18+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">116133834006</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Social_Doors_052318-3849-1,75.033,1.0.0.297,0,708379,0,0,5000,0,713379,0,713379,12,708379,0,0,703369,1,170398326,Professional,2.0.10.356,2.0.10.356,4/1/19,,19:14:42,2.0.10.252,VersionA,1,0,409113,0,0,5000,0,409113,0,409113,11,409113,0,0,-1,409003,409113,409102,0,RunLoseWinA,1,1,1,RunListA,136572,t,136572,126016,15,1,,,,,,,,,,,,,,,,,0,,-5,5,255601,2999,b,2181,257782,-5,255496,5,255001,600,-4,259096,4,258600,600,lossfollowwin,Line.bmp,3200,-3,263296,3,260199,0,F101.jpg,,,,,,,,,,,,,,0,0,259200,,0,0,1000,-4,260096,0,260096,4,259200,999,0,100,,0,0,259096,,260096,259196,1,DislikeProc,F17.jpg,15,1,15,,,,RunLoseWin,RunBlockA1,,14,,loss
SPADE_Social_Doors_052318,3849,1,18+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">116133834006</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Social_Doors_052318-3849-1,75.033,1.0.0.297,0,708379,0,0,5000,0,713379,0,713379,12,708379,0,0,703369,1,170398326,Professional,2.0.10.356,2.0.10.356,4/1/19,,19:14:42,2.0.10.252,VersionA,1,0,409113,0,0,5000,0,409113,0,409113,11,409113,0,0,-1,409003,409113,409102,0,RunLoseWinA,1,1,1,RunListA,136572,t,136572,126016,16,1,,,,,,,,,,,,,,,,,0,,-2,2,263998,2999,b,1711,265709,-2,263896,2,263398,600,-1,267496,1,266997,613,lossfollowloss,Line.bmp,1100,-13,269596,13,268609,0,M61.jpg,,,,,,,,,,,,,,0,0,267610,,0,0,1000,-14,268496,0,268496,14,267610,999,0,100,,0,0,267496,,268496,267596,1,DislikeProc,M41.jpg,16,1,16,,,,RunLoseWin,RunBlockA1,,15,,loss
SPADE_Social_Doors_052318,3849,1,18+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">116133834006</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Social_Doors_052318-3849-1,75.033,1.0.0.297,0,708379,0,0,5000,0,713379,0,713379,12,708379,0,0,703369,1,170398326,Professional,2.0.10.356,2.0.10.356,4/1/19,,19:14:42,2.0.10.252,VersionA,1,0,409113,0,0,5000,0,409113,0,409113,11,409113,0,0,-1,409003,409113,409102,0,RunLoseWinA,1,1,1,RunListA,136572,t,136572,126016,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,269702,0,0,5000,0,269702,269702,6,269702,0,t,1268,,,,,,,,,,,,,,,,,,,,,,,,,LikeInstructionProc,,17,1,17,,,,RunLoseWin,RunBlockA1,,,,
SPADE_Social_Doors_052318,3849,1,18+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">116133834006</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Social_Doors_052318-3849-1,75.033,1.0.0.297,0,708379,0,0,5000,0,713379,0,713379,12,708379,0,0,703369,1,170398326,Professional,2.0.10.356,2.0.10.356,4/1/19,,19:14:42,2.0.10.252,VersionA,1,0,409113,0,0,5000,0,409113,0,409113,11,409113,0,0,-1,409003,409113,409102,0,RunLoseWinA,1,1,1,RunListA,136572,t,136572,126016,18,2,,,,,,,,,,,,,,,,,0,,-11,11,275313,2999,b,1350,276663,-11,275202,11,274713,600,-10,278802,10,278312,600,blockstart,Line.bmp,1100,-9,280902,9,279911,0,M111.jpg,,,,,,,,,,,,,,0,0,278912,,0,0,1000,-10,279802,0,279802,10,278912,999,0,100,,0,0,278802,,279802,278902,1,LikeProc,M25.jpg,18,1,18,,,,RunLoseWin,RunBlockA1,,,1,loss
SPADE_Social_Doors_052318,3849,1,18+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">116133834006</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Social_Doors_052318-3849-1,75.033,1.0.0.297,0,708379,0,0,5000,0,713379,0,713379,12,708379,0,0,703369,1,170398326,Professional,2.0.10.356,2.0.10.356,4/1/19,,19:14:42,2.0.10.252,VersionA,1,0,409113,0,0,5000,0,409113,0,409113,11,409113,0,0,-1,409003,409113,409102,0,RunLoseWinA,1,1,1,RunListA,136572,t,136572,126016,19,2,,,,,,,,,,,,,,,,,0,,-2,2,281604,2999,b,1359,282963,-2,281502,2,281004,600,-1,285102,1,284603,613,winfollowloss,UpArrow.bmp,3200,-13,289302,13,286215,0,M109.jpg,,,,,,,,,,,,,,0,0,285216,,0,0,1000,-14,286102,0,286102,14,285216,999,0,100,,0,0,285102,,286102,285202,1,LikeProc,M39.jpg,19,1,19,,,,RunLoseWin,RunBlockA1,,,2,win
SPADE_Social_Doors_052318,3849,1,18+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">116133834006</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Social_Doors_052318-3849-1,75.033,1.0.0.297,0,708379,0,0,5000,0,713379,0,713379,12,708379,0,0,703369,1,170398326,Professional,2.0.10.356,2.0.10.356,4/1/19,,19:14:42,2.0.10.252,VersionA,1,0,409113,0,0,5000,0,409113,0,409113,11,409113,0,0,-1,409003,409113,409102,0,RunLoseWinA,1,1,1,RunListA,136572,t,136572,126016,20,2,,,,,,,,,,,,,,,,,0,,-12,12,290014,2999,b,1539,291553,-12,289902,12,289414,600,-11,293502,11,293013,600,lossfollowwin,Line.bmp,5300,-23,299802,23,294625,0,M95.jpg,,,,,,,,,,,,,,0,0,293613,,0,0,1000,-11,294502,0,294502,11,293613,1012,0,100,,0,0,293502,,294502,293602,1,LikeProc,M65.jpg,20,1,20,,,,RunLoseWin,RunBlockA1,,,3,loss
SPADE_Social_Doors_052318,3849,1,18+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">116133834006</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Social_Doors_052318-3849-1,75.033,1.0.0.297,0,708379,0,0,5000,0,713379,0,713379,12,708379,0,0,703369,1,170398326,Professional,2.0.10.356,2.0.10.356,4/1/19,,19:14:42,2.0.10.252,VersionA,1,0,409113,0,0,5000,0,409113,0,409113,11,409113,0,0,-1,409003,409113,409102,0,RunLoseWinA,1,1,1,RunListA,136572,t,136572,126016,21,2,,,,,,,,,,,,,,,,,0,,-1,1,300503,2999,g,1127,301630,-1,300402,1,299903,600,0,304002,0,303502,600,lossfollowloss,Line.bmp,11600,-26,316602,26,305128,0,F61.jpg,,,,,,,,,,,,,,0,0,304102,,0,0,1000,0,305002,0,305002,0,304102,1026,0,100,,0,0,304002,,305002,304102,1,LikeProc,F13.jpg,21,1,21,,,,RunLoseWin,RunBlockA1,,,4,loss
SPADE_Social_Doors_052318,3849,1,18+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">116133834006</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Social_Doors_052318-3849-1,75.033,1.0.0.297,0,708379,0,0,5000,0,713379,0,713379,12,708379,0,0,703369,1,170398326,Professional,2.0.10.356,2.0.10.356,4/1/19,,19:14:42,2.0.10.252,VersionA,1,0,409113,0,0,5000,0,409113,0,409113,11,409113,0,0,-1,409003,409113,409102,0,RunLoseWinA,1,1,1,RunListA,136572,t,136572,126016,22,2,,,,,,,,,,,,,,,,,0,,-8,8,317310,2998,g,1882,319192,-8,317202,8,316710,600,-6,320802,6,320308,600,lossfollowloss,Line.bmp,5300,-6,327102,6,321908,0,F115.jpg,,,,,,,,,,,,,,0,0,320908,,0,0,1000,-6,321802,0,321802,6,320908,1000,0,100,,0,0,320802,,321802,320902,1,LikeProc,F39.jpg,22,1,22,,,,RunLoseWin,RunBlockA1,,,5,loss
SPADE_Social_Doors_052318,3849,1,18+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">116133834006</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Social_Doors_052318-3849-1,75.033,1.0.0.297,0,708379,0,0,5000,0,713379,0,713379,12,708379,0,0,703369,1,170398326,Professional,2.0.10.356,2.0.10.356,4/1/19,,19:14:42,2.0.10.252,VersionA,1,0,409113,0,0,5000,0,409113,0,409113,11,409113,0,0,-1,409003,409113,409102,0,RunLoseWinA,1,1,1,RunListA,136572,t,136572,126016,23,2,,,,,,,,,,,,,,,,,0,,-10,10,327812,2999,b,1493,329305,-10,327702,10,327212,600,-9,331302,9,330811,600,winfollowloss,UpArrow.bmp,3200,-22,335502,22,332424,0,M33.jpg,,,,,,,,,,,,,,0,0,331411,,0,0,1000,-9,332302,0,332302,9,331411,1013,0,100,,0,0,331302,,332302,331402,1,LikeProc,M113.jpg,23,1,23,,,,RunLoseWin,RunBlockA1,,,6,win
SPADE_Social_Doors_052318,3849,1,18+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">116133834006</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Social_Doors_052318-3849-1,75.033,1.0.0.297,0,708379,0,0,5000,0,713379,0,713379,12,708379,0,0,703369,1,170398326,Professional,2.0.10.356,2.0.10.356,4/1/19,,19:14:42,2.0.10.252,VersionA,1,0,409113,0,0,5000,0,409113,0,409113,11,409113,0,0,-1,409003,409113,409102,0,RunLoseWinA,1,1,1,RunListA,136572,t,136572,126016,24,2,,,,,,,,,,,,,,,,,0,,-7,7,336209,2998,g,1482,337691,-7,336102,7,335609,600,-5,339702,5,339207,600,winfollowwin,UpArrow.bmp,1100,-5,341802,5,340807,0,M101.jpg,,,,,,,,,,,,,,0,0,339807,,0,0,1000,-5,340702,0,340702,5,339807,1000,0,100,,0,0,339702,,340702,339802,1,LikeProc,M97.jpg,24,1,24,,,,RunLoseWin,RunBlockA1,,,7,win
SPADE_Social_Doors_052318,3849,1,18+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">116133834006</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Social_Doors_052318-3849-1,75.033,1.0.0.297,0,708379,0,0,5000,0,713379,0,713379,12,708379,0,0,703369,1,170398326,Professional,2.0.10.356,2.0.10.356,4/1/19,,19:14:42,2.0.10.252,VersionA,1,0,409113,0,0,5000,0,409113,0,409113,11,409113,0,0,-1,409003,409113,409102,0,RunLoseWinA,1,1,1,RunListA,136572,t,136572,126016,25,2,,,,,,,,,,,,,,,,,0,,-11,11,342513,2999,b,1463,343976,-11,342402,11,341913,600,-10,346002,10,345512,599,lossfollowwin,Line.bmp,3200,-22,350202,22,347124,0,F07.jpg,,,,,,,,,,,,,,0,0,346111,,0,0,1000,-9,347002,0,347002,9,346111,1013,0,100,,0,0,346002,,347002,346102,1,LikeProc,F15.jpg,25,1,25,,,,RunLoseWin,RunBlockA1,,,8,loss
SPADE_Social_Doors_052318,3849,1,18+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">116133834006</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T23:14:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Social_Doors_052318-3849-1,75.033,1.0.0.297,0,708379,0,0,5000,0,713379,0,713379,12,708379,0,0,703369,1,170398326,Professional,2.0.10.356,2.0.10.356,4/1/19,,19:14:42,2.0.10.252,VersionA,1,0,409113,0,0,5000,0,409113,0,409113,11,409113,0,0,-1,409003,409113,409102,0,RunLoseWinA,1,1,1,RunListA,136572,t,136572,126016,26,2,,,,,,,,,,,,,,,,,0,,-7,7,350909,2999,g,1802,352711,-8,350802,8,350310,599,-6,354402,6,353908,600,winfollowloss,UpArrow.bmp,3200,-19,358602,19,355521,0,F47.jpg,,,,,,,,,,,,,,0,0,354508,,0,0,1000,-6,355402,0,355402,6,354508,1013,0,100,,0,0,354402,,355402,354502,1,LikeProc,F63.jpg,26,1,26,,,,RunLoseWin,RunBlockA1,,,9,win
