onset	trial_type	duration
0.0	Lose_Instruction	5000
5.61099999999999	LoseGames_Ant	600
9.209000000000003	LoseGames_FB_Lose	1000
10.22199999999998	LoseGames_ITI	1100
14.006999999999977	LoseGames_Ant	600
17.605999999999995	LoseGames_FB_Win	1000
18.619	LoseGames_ITI	1100
22.403999999999996	LoseGames_Ant	600
26.00200000000001	LoseGames_FB_Lose	1000
27.00200000000001	LoseGames_ITI	1100
30.80000000000001	LoseGames_Ant	600
34.412000000000006	LoseGames_FB_Lose	1000
35.412000000000006	LoseGames_ITI	1100
41.303	LoseGames_Ant	600
44.90099999999998	LoseGames_FB_Lose	1000
45.91399999999999	LoseGames_ITI	1100
51.80500000000001	LoseGames_Ant	600
55.40399999999997	LoseGames_FB_Win	1000
56.417	LoseGames_ITI	1100
62.30799999999999	LoseGames_Ant	600
65.90599999999998	LoseGames_FB_Win	1000
66.91899999999998	LoseGames_ITI	1100
70.70399999999998	LoseGames_Ant	600
74.303	LoseGames_FB_Lose	1000
75.31599999999997	LoseGames_ITI	1100
77.00799999999998	LoseGames_Ant	600
80.62	LoseGames_FB_Win	1000
81.606	LoseGames_ITI	1100
83.31200000000001	LoseGames_Ant	600
86.91099999999997	LoseGames_FB_Win	1000
87.92399999999998	LoseGames_ITI	1100
93.80099999999999	LoseGames_Ant	600
97.4	LoseGames_FB_Win	1000
98.42599999999999	LoseGames_ITI	1100
104.30399999999997	LoseGames_Ant	600
107.90200000000002	LoseGames_FB_Lose	1000
108.91499999999999	LoseGames_ITI	1100
112.69999999999999	LoseGames_Ant	600
116.31200000000001	LoseGames_FB_Win	1000
117.32499999999999	LoseGames_ITI	1100
119.00399999999996	LoseGames_Ant	600
122.60300000000001	LoseGames_FB_Lose	1000
123.61599999999999	LoseGames_ITI	1100
127.40100000000001	LoseGames_Ant	600
131.01299999999998	LoseGames_FB_Lose	1000
132.026	LoseGames_ITI	1100
