\\tu\cla\Jarcho\STUDIES\Social_Doors\College_Social_Doors\Data\CompletedData\S4069_BN\doors\SPADE_Doors_052318-4069-1.edat2
ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	GoodBye.FinishTime	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	PleaseRest.ActionDelay	PleaseRest.ActionTime	PleaseRest.CustomOffsetTime	PleaseRest.CustomOnsetTime	PleaseRest.Duration	PleaseRest.FinishTime	PleaseRest.OffsetDelay	PleaseRest.OffsetTime	PleaseRest.OnsetDelay	PleaseRest.OnsetTime	PleaseRest.OnsetToOnsetTime	PleaseRest.PendingInputMasks	PleaseRest.PreRelease	PleaseRest.StartTime	PleaseRest.TargetOffsetTime	PleaseRest.TargetOnsetTime	PleaseRest.TimingMode	Procedure[Block]	RunList	RunList.Cycle	RunList.Sample	Running[Block]	ScannerTrigger.OffsetTime	ScannerTrigger.RESP	ScannerTrigger.RTTime	ScannerTrigger.StartTime	Trial	BlockNumber	Doors.ACC	Doors.CRESP	Doors.DurationError	Doors.OffsetTime	Doors.OnsetDelay	Doors.OnsetTime	Doors.OnsetToOnsetTime	Doors.RESP	Doors.RT	Doors.RTTime	Fixation1.DurationError	Fixation1.OffsetTime	Fixation1.OnsetDelay	Fixation1.OnsetTime	Fixation1.OnsetToOnsetTime	Fixation2.ACC	Fixation2.ActionDelay	Fixation2.ActionTime	Fixation2.CRESP	Fixation2.CustomOffsetTime	Fixation2.CustomOnsetTime	Fixation2.Duration	Fixation2.DurationError	Fixation2.FinishTime	Fixation2.OffsetDelay	Fixation2.OffsetTime	Fixation2.OnsetDelay	Fixation2.OnsetTime	Fixation2.OnsetToOnsetTime	Fixation2.PendingInputMasks	Fixation2.PreRelease	Fixation2.RESP	Fixation2.RT	Fixation2.RTTime	Fixation2.StartTime	Fixation2.Tag	Fixation2.TargetOffsetTime	Fixation2.TargetOnsetTime	Fixation2.TimingMode	FollowWinLoss	Image	ITI	ITI.Duration	ITI.DurationError	ITI.OffsetTime	ITI.OnsetDelay	ITI.OnsetTime	ITI.OnsetToOnsetTime	LoseInstructions.ActionDelay	LoseInstructions.ActionTime	LoseInstructions.CustomOffsetTime	LoseInstructions.CustomOnsetTime	LoseInstructions.Duration	LoseInstructions.FinishTime	LoseInstructions.OffsetDelay	LoseInstructions.OffsetTime	LoseInstructions.OnsetDelay	LoseInstructions.OnsetTime	LoseInstructions.OnsetToOnsetTime	LoseInstructions.RESP	LoseInstructions.RT	Outcome.ACC	Outcome.ActionDelay	Outcome.ActionTime	Outcome.CRESP	Outcome.CustomOffsetTime	Outcome.CustomOnsetTime	Outcome.Duration	Outcome.DurationError	Outcome.FinishTime	Outcome.OffsetDelay	Outcome.OffsetTime	Outcome.OnsetDelay	Outcome.OnsetTime	Outcome.OnsetToOnsetTime	Outcome.PendingInputMasks	Outcome.PreRelease	Outcome.RESP	Outcome.RT	Outcome.RTTime	Outcome.StartTime	Outcome.Tag	Outcome.TargetOffsetTime	Outcome.TargetOnsetTime	Outcome.TimingMode	PrizeInstructions.ActionDelay	PrizeInstructions.ActionTime	PrizeInstructions.CustomOffsetTime	PrizeInstructions.CustomOnsetTime	PrizeInstructions.Duration	PrizeInstructions.DurationError	PrizeInstructions.OffsetTime	PrizeInstructions.OnsetDelay	PrizeInstructions.OnsetTime	PrizeInstructions.OnsetToOnsetTime	PrizeInstructions.RESP	Procedure[Trial]	RunBlock1	RunBlock1.Cycle	RunBlock1.Sample	RunBlock2	RunBlock2.Cycle	RunBlock2.Sample	RunLoseWin	Running[Trial]	RunWinLose	TrialListPickLoss	TrialListPickWin	TrialType
SPADE_Doors_052318	4069	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">91844059271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_052318-4069-1	75.030	1.0.0.283	692911	1	1650432869	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:16:36 PM	15:16:36	2.0.10.252	1	0	390072	0	0	5000	395072	0	395072	9	390072	0	0	0	389965	395072	390063	0	RunLoseWin	1	1	1	RunList	117528	t	117528	103439	11	1	0		-13	203757	13	200870	2998	b	445	201315	0	200757	0	200257	613	0	1	203869		0	0	600	-11	204357	0	204357	11	203868	600	0	100		0	0	203757	fix+	204357	203857	1	winfollowwin	DownArrow.bmp	5300	5300	-24	210657	24	205481	0														0	0	204468		0	0	1000	-11	205357	0	205357	11	204468	1013	0	100		0	0	204357		205357	204457	1												LoseProc	11	1	11				RunLoseWin	RunBlock1		10		win
SPADE_Doors_052318	4069	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">91844059271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_052318-4069-1	75.030	1.0.0.283	692911	1	1650432869	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:16:36 PM	15:16:36	2.0.10.252	1	0	390072	0	0	5000	395072	0	395072	9	390072	0	0	0	389965	395072	390063	0	RunLoseWin	1	1	1	RunList	117528	t	117528	103439	12	1	0		-2	214257	2	211359	2999	g	583	211942	-2	211257	2	210759	600	0	0	214358		0	0	600	-1	214857	0	214857	1	214358	599	0	100		0	0	214257	fix+	214857	214357	1	winfollowwin	DownArrow.bmp	5300	5300	0	221157	0	215957	0														0	0	214957		0	0	1000	0	215857	0	215857	0	214957	1000	0	100		0	0	214857		215857	214957	1												LoseProc	12	1	12				RunLoseWin	RunBlock1		11		win
SPADE_Doors_052318	4069	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">91844059271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_052318-4069-1	75.030	1.0.0.283	692911	1	1650432869	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:16:36 PM	15:16:36	2.0.10.252	1	0	390072	0	0	5000	395072	0	395072	9	390072	0	0	0	389965	395072	390063	0	RunLoseWin	1	1	1	RunList	117528	t	117528	103439	13	1	0		-4	224757	4	221861	2999	b	573	222434	-4	221757	4	221261	600	0	0	224860		0	0	600	-3	225357	0	225357	3	224860	600	0	100		0	0	224757	fix+	225357	224857	1	lossfollowwin	Line.bmp	3200	3200	-2	229557	2	226459	0														0	0	225460		0	0	1000	-3	226357	0	226357	3	225460	999	0	100		0	0	225357		226357	225457	1												LoseProc	13	1	13				RunLoseWin	RunBlock1		12		loss
SPADE_Doors_052318	4069	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">91844059271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_052318-4069-1	75.030	1.0.0.283	692911	1	1650432869	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:16:36 PM	15:16:36	2.0.10.252	1	0	390072	0	0	5000	395072	0	395072	9	390072	0	0	0	389965	395072	390063	0	RunLoseWin	1	1	1	RunList	117528	t	117528	103439	14	1	0		-1	233157	1	230258	3012	b	564	230822	-1	230157	1	229658	600	0	0	233270		0	0	600	-13	233757	0	233757	13	233270	600	0	100		0	0	233157	fix+	233757	233257	1	winfollowloss	DownArrow.bmp	1100	1100	-12	235857	12	234869	0														0	0	233870		0	0	1000	-13	234757	0	234757	13	233870	999	0	100		0	0	233757		234757	233857	1												LoseProc	14	1	14				RunLoseWin	RunBlock1		13		win
SPADE_Doors_052318	4069	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">91844059271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_052318-4069-1	75.030	1.0.0.283	692911	1	1650432869	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:16:36 PM	15:16:36	2.0.10.252	1	0	390072	0	0	5000	395072	0	395072	9	390072	0	0	0	389965	395072	390063	0	RunLoseWin	1	1	1	RunList	117528	t	117528	103439	15	1	0		-5	239457	5	236562	2999	g	457	237019	-5	236457	5	235962	600	0	0	239561		0	0	600	-4	240057	0	240057	4	239561	599	0	100		0	0	239457	fix+	240057	239557	1	lossfollowwin	Line.bmp	3200	3200	-16	244257	16	241173	0														0	0	240160		0	0	1000	-3	241057	0	241057	3	240160	1013	0	100		0	0	240057		241057	240157	1												LoseProc	15	1	15				RunLoseWin	RunBlock1		14		loss
SPADE_Doors_052318	4069	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">91844059271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_052318-4069-1	75.030	1.0.0.283	692911	1	1650432869	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:16:36 PM	15:16:36	2.0.10.252	1	0	390072	0	0	5000	395072	0	395072	9	390072	0	0	0	389965	395072	390063	0	RunLoseWin	1	1	1	RunList	117528	t	117528	103439	16	1	0		-1	247857	1	244958	2999	g	431	245389	-2	244857	2	244359	599	0	0	247957		0	0	600	0	248457	0	248457	0	247957	600	0	100		0	0	247857	fix+	248457	247957	1	lossfollowloss	Line.bmp	1100	1100	-13	250557	13	249570	0														0	0	248557		0	0	1000	0	249457	0	249457	0	248557	1013	0	100		0	0	248457		249457	248557	1												LoseProc	16	1	16				RunLoseWin	RunBlock1		15		loss
SPADE_Doors_052318	4069	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">91844059271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_052318-4069-1	75.030	1.0.0.283	692911	1	1650432869	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:16:36 PM	15:16:36	2.0.10.252	1	0	390072	0	0	5000	395072	0	395072	9	390072	0	0	0	389965	395072	390063	0	RunLoseWin	1	1	1	RunList	117528	t	117528	103439	17	2																																																																																						0	250663	0	0	5000	0	250663	6	250663	0	t	PrizeInstructionProc	17	1	17				RunLoseWin	RunBlock1				
SPADE_Doors_052318	4069	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">91844059271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_052318-4069-1	75.030	1.0.0.283	692911	1	1650432869	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:16:36 PM	15:16:36	2.0.10.252	1	0	390072	0	0	5000	395072	0	395072	9	390072	0	0	0	389965	395072	390063	0	RunLoseWin	1	1	1	RunList	117528	t	117528	103439	18	2	0		-11	259163	11	256274	2999	b	662	256936	-11	256163	11	255674	600	0	0	259273		0	0	600	-10	259763	0	259763	10	259273	599	0	100		0	0	259163	fix+	259763	259263	1	blockstart	Line.bmp	1100	1100	-22	261863	22	260885	0														0	0	259872		0	0	1000	-9	260763	0	260763	9	259872	1013	0	100		0	0	259763		260763	259863	1												PrizeProc	18	1	18				RunLoseWin	RunBlock1			1	loss
SPADE_Doors_052318	4069	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">91844059271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_052318-4069-1	75.030	1.0.0.283	692911	1	1650432869	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:16:36 PM	15:16:36	2.0.10.252	1	0	390072	0	0	5000	395072	0	395072	9	390072	0	0	0	389965	395072	390063	0	RunLoseWin	1	1	1	RunList	117528	t	117528	103439	19	2	0		-1	265463	1	262564	2999	g	509	263073	-2	262463	2	261965	599	0	0	265563		0	0	600	0	266063	0	266063	0	265563	613	0	100		0	0	265463	fix+	266063	265563	1	winfollowloss	UpArrow.bmp	3200	3200	-13	270263	13	267176	0														0	0	266176		0	0	1000	-13	267063	0	267063	13	266176	1000	0	100		0	0	266063		267063	266163	1												PrizeProc	19	1	19				RunLoseWin	RunBlock1			2	win
SPADE_Doors_052318	4069	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">91844059271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_052318-4069-1	75.030	1.0.0.283	692911	1	1650432869	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:16:36 PM	15:16:36	2.0.10.252	1	0	390072	0	0	5000	395072	0	395072	9	390072	0	0	0	389965	395072	390063	0	RunLoseWin	1	1	1	RunList	117528	t	117528	103439	20	2	0		-11	273863	11	270974	2999	b	494	271468	-12	270863	12	270375	599	0	0	273973		0	0	600	-10	274463	0	274463	10	273973	600	0	100		0	0	273863	fix+	274463	273963	1	lossfollowwin	Line.bmp	5300	5300	-23	280763	23	275586	0														0	0	274573		0	0	1000	-10	275463	0	275463	10	274573	1013	0	100		0	0	274463		275463	274563	1												PrizeProc	20	1	20				RunLoseWin	RunBlock1			3	loss
SPADE_Doors_052318	4069	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">91844059271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_052318-4069-1	75.030	1.0.0.283	692911	1	1650432869	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:16:36 PM	15:16:36	2.0.10.252	1	0	390072	0	0	5000	395072	0	395072	9	390072	0	0	0	389965	395072	390063	0	RunLoseWin	1	1	1	RunList	117528	t	117528	103439	21	2	0		0	284363	0	281463	3013	b	484	281947	-1	281363	1	280864	599	0	0	284476		0	0	600	-13	284963	0	284963	13	284476	599	0	100		0	0	284363	fix+	284963	284463	1	lossfollowloss	Line.bmp	11600	11600	-12	297563	12	286075	0														0	0	285075		0	0	1000	-12	285963	0	285963	12	285075	1000	0	100		0	0	284963		285963	285063	1												PrizeProc	21	1	21				RunLoseWin	RunBlock1			4	loss
SPADE_Doors_052318	4069	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">91844059271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_052318-4069-1	75.030	1.0.0.283	692911	1	1650432869	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:16:36 PM	15:16:36	2.0.10.252	1	0	390072	0	0	5000	395072	0	395072	9	390072	0	0	0	389965	395072	390063	0	RunLoseWin	1	1	1	RunList	117528	t	117528	103439	22	2	0		-7	301163	7	298270	2999	g	443	298713	-7	298163	7	297670	600	0	0	301269		0	0	600	-6	301763	0	301763	6	301269	599	0	100		0	0	301163	fix+	301763	301263	1	lossfollowloss	Line.bmp	5300	5300	-18	308063	18	302881	0														0	0	301868		0	0	1000	-5	302763	0	302763	5	301868	1013	0	100		0	0	301763		302763	301863	1												PrizeProc	22	1	22				RunLoseWin	RunBlock1			5	loss
SPADE_Doors_052318	4069	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">91844059271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_052318-4069-1	75.030	1.0.0.283	692911	1	1650432869	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:16:36 PM	15:16:36	2.0.10.252	1	0	390072	0	0	5000	395072	0	395072	9	390072	0	0	0	389965	395072	390063	0	RunLoseWin	1	1	1	RunList	117528	t	117528	103439	23	2	0		-9	311663	9	308772	2999	g	868	309640	-10	308663	10	308173	599	0	0	311771		0	0	600	-8	312263	0	312263	8	311771	600	0	100		0	0	311663	fix+	312263	311763	1	winfollowloss	UpArrow.bmp	3200	3200	-7	316463	7	313370	0														0	0	312371		0	0	1000	-8	313263	0	313263	8	312371	999	0	100		0	0	312263		313263	312363	1												PrizeProc	23	1	23				RunLoseWin	RunBlock1			6	win
SPADE_Doors_052318	4069	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">91844059271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_052318-4069-1	75.030	1.0.0.283	692911	1	1650432869	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:16:36 PM	15:16:36	2.0.10.252	1	0	390072	0	0	5000	395072	0	395072	9	390072	0	0	0	389965	395072	390063	0	RunLoseWin	1	1	1	RunList	117528	t	117528	103439	24	2	0		-6	320063	6	317169	2999	b	1315	318484	-6	317063	6	316569	600	0	0	320168		0	0	600	-5	320663	0	320663	5	320168	599	0	100		0	0	320063	fix+	320663	320163	1	winfollowwin	UpArrow.bmp	1100	1100	-4	322763	4	321767	0														0	0	320767		0	0	1000	-4	321663	0	321663	4	320767	1000	0	100		0	0	320663		321663	320763	1												PrizeProc	24	1	24				RunLoseWin	RunBlock1			7	win
SPADE_Doors_052318	4069	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">91844059271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_052318-4069-1	75.030	1.0.0.283	692911	1	1650432869	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:16:36 PM	15:16:36	2.0.10.252	1	0	390072	0	0	5000	395072	0	395072	9	390072	0	0	0	389965	395072	390063	0	RunLoseWin	1	1	1	RunList	117528	t	117528	103439	25	2	0		-10	326363	10	323473	2999	b	590	324063	-10	323363	10	322873	600	0	0	326472		0	0	600	-9	326963	0	326963	9	326472	599	0	100		0	0	326363	fix+	326963	326463	1	lossfollowwin	Line.bmp	3200	3200	-8	331163	8	328071	0														0	0	327071		0	0	1000	-8	327963	0	327963	8	327071	1000	0	100		0	0	326963		327963	327063	1												PrizeProc	25	1	25				RunLoseWin	RunBlock1			8	loss
SPADE_Doors_052318	4069	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">91844059271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_052318-4069-1	75.030	1.0.0.283	692911	1	1650432869	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:16:36 PM	15:16:36	2.0.10.252	1	0	390072	0	0	5000	395072	0	395072	9	390072	0	0	0	389965	395072	390063	0	RunLoseWin	1	1	1	RunList	117528	t	117528	103439	26	2	0		-6	334763	6	331869	2999	g	1004	332873	-7	331763	7	331270	599	0	0	334868		0	0	600	-5	335363	0	335363	5	334868	600	0	100		0	0	334763	fix+	335363	334863	1	winfollowloss	UpArrow.bmp	3200	3200	-5	339563	5	336468	0														0	0	335468		0	0	1000	-5	336363	0	336363	5	335468	1000	0	100		0	0	335363		336363	335463	1												PrizeProc	26	1	26				RunLoseWin	RunBlock1			9	win
SPADE_Doors_052318	4069	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">91844059271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_052318-4069-1	75.030	1.0.0.283	692911	1	1650432869	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:16:36 PM	15:16:36	2.0.10.252	1	0	390072	0	0	5000	395072	0	395072	9	390072	0	0	0	389965	395072	390063	0	RunLoseWin	1	1	1	RunList	117528	t	117528	103439	27	2	0		-3	343163	3	340266	2999	b	909	341175	-3	340163	3	339666	600	0	0	343265		0	0	600	-2	343763	0	343763	2	343265	600	0	100		0	0	343163	fix+	343763	343263	1	winfollowwin	UpArrow.bmp	1100	1100	-14	345863	14	344877	0														0	0	343865		0	0	1000	-2	344763	0	344763	2	343865	1012	0	100		0	0	343763		344763	343863	1												PrizeProc	27	1	27				RunLoseWin	RunBlock1			10	win
SPADE_Doors_052318	4069	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410136</Frequency><Timestamp dt:dt="r8">91844059271</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-08-06T19:16:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_052318-4069-1	75.030	1.0.0.283	692911	1	1650432869	Professional	2.0.10.356	2.0.10.356	08-06-2019	8/6/2019 7:16:36 PM	15:16:36	2.0.10.252	1	0	390072	0	0	5000	395072	0	395072	9	390072	0	0	0	389965	395072	390063	0	RunLoseWin	1	1	1	RunList	117528	t	117528	103439	28	2	0		-7	349463	7	346570	2999	g	2107	348677	-7	346463	7	345970	600	0	0	349569		0	0	600	-6	350063	0	350063	6	349569	600	0	100		0	0	349463	fix+	350063	349563	1	winfollowwin	UpArrow.bmp	1100	1100	-19	352163	19	351182	0														0	0	350169		0	0	1000	-6	351063	0	351063	6	350169	1013	0	100		0	0	350063		351063	350163	1												PrizeProc	28	1	28				RunLoseWin	RunBlock1			11	win
